web-scraper-order,web-scraper-start-url,comments,posts,posts-href,comments_scroll,new_comments_scroll,scores,compound,sentiment_type
1638143420-1251,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVk7FpMpXhU/,al_bauschi42Walk the Line is still his best! 🔥4w2 likesReply,al_bauschi42walk line still best 4w2 likesreply,"{'neg': 0.0, 'neu': 0.543, 'pos': 0.457, 'compound': 0.6369}",0.6369,POSITIVE
1638143420-1245,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVk7FpMpXhU/,eva.vacaflorPhenomenal actor🙌🏼4w19 likesReply,evavacaflorphenomenal actor4w19 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143420-1247,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVk7FpMpXhU/,nicolas.teslaaaThe Master 🙌4w9 likesReply,nicolasteslaaathe master 4w9 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143420-1249,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVk7FpMpXhU/,mrtls369Incredible actor 👏👏👏👏4w1 likeReply,mrtls369incredible actor 4w1 likereply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143420-1252,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVk7FpMpXhU/,"wlcm2.horrorwoodWhile “Joker” is an obvious choice, I particularly loved his villainy as Commodus in “Gladiator”.4w3 likesReply",wlcm2horrorwoodwhile joker obvious choice particularly loved villainy commodus gladiator4w3 likesreply,"{'neg': 0.234, 'neu': 0.422, 'pos': 0.344, 'compound': 0.2058}",0.2058,POSITIVE
1638143420-1248,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVk7FpMpXhU/,abbasghazaliVerified🙌4w7 likesReply,abbasghazaliverified4w7 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143422-1263,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVlRmzrNJbm/,thespideyladyShheesssh 🔥🔥🔥4w2 likesReply,thespideyladyshheesssh 4w2 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143422-1269,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVlRmzrNJbm/,movies_territoryVooo🔥4wReply,movies_territoryvooo4wreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143422-1260,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVlRmzrNJbm/,aytenanlAdam Driver 🔥❤️❤️❤️❤️4wReply,aytenanladam driver 4wreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143422-1267,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVlRmzrNJbm/,nyquist92👏🏽👏🏽👏🏽👏🏽👏🏽😍😍 like theste fuckinhg stars.  My god I  am so excited 😱!!!!4w1 likeReply,nyquist92 like theste fuckinhg stars god excited 4w1 likereply,"{'neg': 0.0, 'neu': 0.462, 'pos': 0.538, 'compound': 0.7184}",0.7184,POSITIVE
1638143422-1259,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVlRmzrNJbm/,mustapha.amuriThe other actors and actresses are ok but im not sure of Lady Gaga she only had one good role and nothing more4wReply,mustaphaamurithe actors actresses ok im sure lady gaga one good role nothing more4wreply,"{'neg': 0.0, 'neu': 0.575, 'pos': 0.425, 'compound': 0.7506}",0.7506,POSITIVE
1638143422-1265,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVlRmzrNJbm/,alomar0877😮👍🏻👌🏻✌🏻👋🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻4wReply,alomar08774wreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143422-1266,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVlRmzrNJbm/,tanya__kostikI like Lady Gaga here! 🤩🔥4wReply,tanya__kostiki like lady gaga 4wreply,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.3612}",0.3612,POSITIVE
1638143422-1258,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVlRmzrNJbm/,mehmetonurkeklikcii believe i watched the whole movie here4w27 likesReply,mehmetonurkeklikcii believe watched whole movie here4w27 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143422-1264,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVlRmzrNJbm/,saeedb.eghbalSounds great 🔥4w1 likeReply,saeedbeghbalsounds great 4w1 likereply,"{'neg': 0.0, 'neu': 0.423, 'pos': 0.577, 'compound': 0.6249}",0.6249,POSITIVE
1638143422-1257,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVlRmzrNJbm/,"imdbVerified'House of Gucci' Official Trailer

""They had it all: wealth, style, power. Who wouldn't kill for that?"" @LadyGaga shines in the second official trailer for #HouseOfGucci, starring Adam Driver, @JaredLeto, and @SalmaHayek. Coming only to theaters Nov. 24.4w",imdbverifiedhouse gucci official trailer wealth style power wouldnt kill ladygaga shines second official trailer houseofgucci starring adam driver jaredleto salmahayek coming theaters nov 244w,"{'neg': 0.0, 'neu': 0.76, 'pos': 0.24, 'compound': 0.7869}",0.7869,POSITIVE
1638143422-1268,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVlRmzrNJbm/,millazeredoLovely soundtrack4wReply,millazeredolovely soundtrack4wreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143422-1262,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVlRmzrNJbm/,amimama_xxCan’t wait. 🥳🥳🥳4wReply,amimama_xxcant wait 4wreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143422-1261,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVlRmzrNJbm/,smellygucciSo excited🔥4wReply,smellygucciso excited4wreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143424-1278,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVnaFDmJot6/,primevideoaunzVerifiedAre you ready for the ultimate journey?4wReply,primevideoaunzverifiedare ready ultimate journey4wreply,"{'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.3612}",0.3612,POSITIVE
1638143424-1281,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVnaFDmJot6/,messitheologianI’m so scared it’s gong to be terrible.4w5 likesReply,messitheologianim scared gong terrible4w5 likesreply,"{'neg': 0.42, 'neu': 0.58, 'pos': 0.0, 'compound': -0.4404}",-0.4404,NEGATIVE
1638143424-1279,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVnaFDmJot6/,sinslangCoolness4wReply,sinslangcoolness4wreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143424-1270,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVnaFDmJot6/,"imdbVerifiedMeet the characters of #TheWheelOfTime. The adventure begins November 19th. ✨⁣⁣
⁣⁣
Moiraine. The mysterious Aes Sedai.⁣⁣
Lan. The stoic Warder.⁣⁣
Nynaeve. The stubborn Wisdom.⁣⁣
Rand. The reluctant farmboy.⁣⁣
Egwene. The gifted protégé.⁣⁣
Perrin. The careful blacksmith.⁣⁣
Mat. The wry scoundrel.4w",imdbverifiedmeet characters thewheeloftime adventure begins november 19th moiraine mysterious aes sedai lan stoic warder nynaeve stubborn wisdom rand reluctant farmboy egwene gifted protégé perrin careful blacksmith mat wry scoundrel4w,"{'neg': 0.131, 'neu': 0.667, 'pos': 0.203, 'compound': 0.3818}",0.3818,POSITIVE
1638143424-1272,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVnaFDmJot6/,"acexanderNever heard of it before, just watched the trailer and liked it.4w10 likesReply",acexandernever heard watched trailer liked it4w10 likesreply,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.4215}",0.4215,POSITIVE
1638143424-1276,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVnaFDmJot6/,movies.shmoviesLet's hope it's not a letdown like The Foundation.4w5 likesReply,moviesshmovieslets hope letdown like foundation4w5 likesreply,"{'neg': 0.0, 'neu': 0.426, 'pos': 0.574, 'compound': 0.6597}",0.6597,POSITIVE
1638143424-1274,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVnaFDmJot6/,ayyyy_aaanHad me at Rosamund Pike..4w13 likesReply,ayyyy_aaanhad rosamund pike4w13 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143424-1273,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVnaFDmJot6/,jameskerr75🔥🔥🔥4w5 likesReply,jameskerr754w5 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143424-1275,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVnaFDmJot6/,"penev.kirilThey just didnt read the book, i suppose. 😂🤣4w12 likesReply",penevkirilthey didnt read book suppose 4w12 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143424-1271,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVnaFDmJot6/,amazonprimevideoVerifiedall signs point to an extraordinary time 🔮4w13 likesReply,amazonprimevideoverifiedall signs point extraordinary time 4w13 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143424-1280,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVnaFDmJot6/,maxxkii.officialVerifiedomg yes4w4 likesReply,maxxkiiofficialverifiedomg yes4w4 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143424-1282,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVnaFDmJot6/,oddoriBeen reading/rereading these books since ‘91 & truly can not wait to see this series! ⚔️☯️4w1 likeReply,oddoribeen readingrereading books since 91 truly wait see series 4w1 likereply,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4404}",0.4404,POSITIVE
1638143424-1277,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVnaFDmJot6/,"toontjeruttenIf they do this right, it could be better than Games of Thrones 😻😻😻😻4w2 likesReply",toontjeruttenif right could better games thrones 4w2 likesreply,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}",0.4404,POSITIVE
1638143426-1291,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVneXF3NmgW/,mohsinkh123Whao🔥4wReply,mohsinkh123whao4wreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143426-1284,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVneXF3NmgW/,ya.si4629اسم فیلمش چیه؟4w2 likesReply,yasi4629اسم فیلمش چیه4w2 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143426-1287,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVneXF3NmgW/,guillemancandyHow cool is this 👏👏4w1 likeReply,guillemancandyhow cool 4w1 likereply,"{'neg': 0.0, 'neu': 0.566, 'pos': 0.434, 'compound': 0.3182}",0.3182,POSITIVE
1638143426-1290,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVneXF3NmgW/,silent__royWaiting🔥4wReply,silent__roywaiting4wreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143426-1292,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVneXF3NmgW/,chetindemirBad trailer..3wReply,chetindemirbad trailer3wreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143426-1288,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVneXF3NmgW/,___ibragimovv___Name please? Name?3wReply,___ibragimovv___name please name3wreply,"{'neg': 0.0, 'neu': 0.465, 'pos': 0.535, 'compound': 0.3182}",0.3182,POSITIVE
1638143426-1294,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVneXF3NmgW/,mhdiadavi8کسی میدونه فصل دوش کی میاد3wReply,mhdiadavi8کسی میدونه فصل دوش کی میاد3wreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143426-1283,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVneXF3NmgW/,"imdbVerified@witchernetflix Season 2 Official Trailer ⚔️

Destiny is a beast. Watch the new trailer for #TheWitcher Season 2, premiering globally on December 17th.4w",imdbverifiedwitchernetflix season 2 official trailer destiny beast watch new trailer thewitcher season 2 premiering globally december 17th4w,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143426-1295,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVneXF3NmgW/,hpl_oldboyThe leshen introduction.....🤟4w1 likeReply,hpl_oldboythe leshen introduction4w1 likereply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143426-1293,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVneXF3NmgW/,tarik_bensFinally.. After how long? Shiiit4wReply,tarik_bensfinally long shiiit4wreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143426-1289,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVneXF3NmgW/,thomasthenigengineBreaking Bad Season 6 and ill but a Subscription3wReply,thomasthenigenginebreaking bad season 6 ill subscription3wreply,"{'neg': 0.677, 'neu': 0.323, 'pos': 0.0, 'compound': -0.743}",-0.743,NEGATIVE
1638143426-1286,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVneXF3NmgW/,"jack_reacher2020Wow, so great, wonderful show. 🔥🔥4wReply",jack_reacher2020wow great wonderful show 4wreply,"{'neg': 0.0, 'neu': 0.278, 'pos': 0.722, 'compound': 0.8316}",0.8316,POSITIVE
1638143426-1285,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVneXF3NmgW/,ripublicationپخش شو دیگه صبرمون سر اومد😑😑😑4w1 likeReply,ripublicationپخش شو دیگه صبرمون سر اومد4w1 likereply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143429-1298,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVnvfE6Nca5/,jordangoldberg3The others is criminally underrated!4w158 likesReply,jordangoldberg3the others criminally underrated4w158 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143429-1307,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVnvfE6Nca5/,pipa.ferreroHereditary4w37 likesReply,pipaferrerohereditary4w37 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143429-1304,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVnvfE6Nca5/,"horror_universe_1. The Silence of the Lambs 8.6
2. Psycho 8.5
3. The Shining 8.4
4. Alien 8.4
5. Aliens 8.3
6. The Thing 8.1
7. The Sixth Scene 8.1
8. The Exorcist 8.0
9. Rosemary's Baby 8.0
10. Jaws 8.04w34 likesReply",horror_universe_1 silence lambs 86 2 psycho 85 3 shining 84 4 alien 84 5 aliens 83 6 thing 81 7 sixth scene 81 8 exorcist 80 9 rosemarys baby 80 10 jaws 804w34 likesreply,"{'neg': 0.094, 'neu': 0.906, 'pos': 0.0, 'compound': -0.3818}",-0.3818,NEGATIVE
1638143429-1306,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVnvfE6Nca5/,anuar_abu_zarinAsian horror movies are always overlooked.4w16 likesReply,anuar_abu_zarinasian horror movies always overlooked4w16 likesreply,"{'neg': 0.425, 'neu': 0.575, 'pos': 0.0, 'compound': -0.5719}",-0.5719,NEGATIVE
1638143429-1300,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVnvfE6Nca5/,mariabomdiaIs Alien a horror movie? Really?4w23 likesReply,mariabomdiais alien horror movie really4w23 likesreply,"{'neg': 0.425, 'neu': 0.575, 'pos': 0.0, 'compound': -0.5719}",-0.5719,NEGATIVE
1638143429-1299,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVnvfE6Nca5/,ederfarrelExorcist will be forever the GOAT of horror movies4w93 likesReply,ederfarrelexorcist forever goat horror movies4w93 likesreply,"{'neg': 0.425, 'neu': 0.575, 'pos': 0.0, 'compound': -0.5719}",-0.5719,NEGATIVE
1638143429-1301,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVnvfE6Nca5/,mr.neo_prestonWhere’s John Carpenter’s “The Thing”?4w75 likesReply,mrneo_prestonwheres john carpenters thing4w75 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143429-1305,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVnvfE6Nca5/,robby_thikkSeen all five and loved all of them!4w57 likesReply,robby_thikkseen five loved them4w57 likesreply,"{'neg': 0.0, 'neu': 0.506, 'pos': 0.494, 'compound': 0.5994}",0.5994,POSITIVE
1638143429-1296,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVnvfE6Nca5/,imdbVerifiedIn the mood for some scary good classics? 👻 Here are the highest-rated horror films of all time on IMDb. What are your favorite films to watch during #Halloween?4w,imdbverifiedin mood scary good classics highestrated horror films time imdb favorite films watch halloween4w,"{'neg': 0.303, 'neu': 0.439, 'pos': 0.259, 'compound': -0.25}",-0.25,NEGATIVE
1638143429-1308,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVnvfE6Nca5/,norrish84Shining doesn't deserve to be on here4w7 likesReply,norrish84shining doesnt deserve here4w7 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143429-1302,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVnvfE6Nca5/,"jayofthedeadThat’s cool and all, but The Thing (1982) is the greatest horror film ever made.4w45 likesReply",jayofthedeadthats cool thing 1982 greatest horror film ever made4w45 likesreply,"{'neg': 0.215, 'neu': 0.407, 'pos': 0.378, 'compound': 0.4215}",0.4215,POSITIVE
1638143429-1297,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVnvfE6Nca5/,vlaseesHereditary should be up there among the greatest4w232 likesReply,vlaseeshereditary among greatest4w232 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143429-1303,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVnvfE6Nca5/,jojesss51remedy🌷4w151 likesReply,jojesss51remedy4w151 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143431-1316,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVoEIxSLQ-y/,nova_avakian😍3wReply,nova_avakian3wreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143431-1313,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVoEIxSLQ-y/,dear.filmmakersIf you want to learn about film or read some interesting takes on cinema take a  look at my page!4wReply,dearfilmmakersif want learn film read interesting takes cinema take look page4wreply,"{'neg': 0.0, 'neu': 0.692, 'pos': 0.308, 'compound': 0.4588}",0.4588,POSITIVE
1638143431-1315,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVoEIxSLQ-y/,qnawafpShe is pretty4w2 likesReply,qnawafpshe pretty4w2 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143431-1309,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVoEIxSLQ-y/,"imdbVerified@edgarwright, @thomasin.mckenzie and @krystycairns Ask Each Other Anything

The @lastnightinsohomovie director, star, and co-screenwriter reveal what they stole from set and who looks like a pint of Guinness. 🍺 #LastNightInSoho4w",imdbverifiededgarwright thomasinmckenzie krystycairns ask anything lastnightinsohomovie director star coscreenwriter reveal stole set looks like pint guinness lastnightinsoho4w,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.3612}",0.3612,POSITIVE
1638143431-1310,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVoEIxSLQ-y/,sujitchaudhary74Can't wait 👏4w2 likesReply,sujitchaudhary74cant wait 4w2 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143431-1317,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVoEIxSLQ-y/,gringgo_21_Howeeee scary are you3wReply,gringgo_21_howeeee scary you3wreply,"{'neg': 0.615, 'neu': 0.385, 'pos': 0.0, 'compound': -0.4939}",-0.4939,NEGATIVE
1638143431-1314,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVoEIxSLQ-y/,diegorez😂😂😂4wReply,diegorez4wreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143431-1311,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVoEIxSLQ-y/,imdbVerified#EdgarWright #ThomasinMcKenzie #KrystyWilsonCairns4w2 likesReply,imdbverifiededgarwright thomasinmckenzie krystywilsoncairns4w2 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143431-1312,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CVoEIxSLQ-y/,vitoskijThomasin is so lovely❣️4w6 likesReply,vitoskijthomasin lovely4w6 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
